country_code,country_name,indicator_name,year,value
BDI,Burundi,Exports_Digital_Service,2018,12.0
BDI,Burundi,Imports_Digital_Service,2018,40.0
BEL,Belgium,Exports_Digital_Service,2018,74454.0
BEL,Belgium,Imports_Digital_Service,2018,64301.0
BEL,Belgium,Adoption_Business_Computers,2018,
BEL,Belgium,Infrastructure_LAN,2018,
BEL,Belgium,Adoption_People_Compzters,2018,
BEL,Belgium,Adoption_Business_Internet,2018,
BEL,Belgium,Infrastructure_Intranet,2018,
BEL,Belgium,Ecom_Orders_Receiving,2018,
BEL,Belgium,Infrastructure_Extranet,2018,
BEL,Belgium,Adoption_Peole_Internet,2018,
BEL,Belgium,Digital_Presence,2018,
BEL,Belgium,Ecom_Orders_Placing,2018,
BEN,Benin,Exports_Digital_Service,2018,130.0
BEN,Benin,Imports_Digital_Service,2018,218.0
BFA,Burkina Faso,Exports_Digital_Service,2018,181.0
BFA,Burkina Faso,Imports_Digital_Service,2018,505.0
BGD,Bangladesh,Exports_Digital_Service,2018,1571.0
BGD,Bangladesh,Imports_Digital_Service,2018,2243.0
BGR,Bulgaria,Exports_Digital_Service,2018,3477.0
BGR,Bulgaria,Imports_Digital_Service,2018,2330.0
BGR,Bulgaria,Adoption_Business_Computers,2018,
BGR,Bulgaria,Infrastructure_LAN,2018,
BGR,Bulgaria,Adoption_People_Compzters,2018,
BGR,Bulgaria,Adoption_Business_Internet,2018,
BGR,Bulgaria,Infrastructure_Intranet,2018,
BGR,Bulgaria,Ecom_Orders_Receiving,2018,
BGR,Bulgaria,Infrastructure_Extranet,2018,
BGR,Bulgaria,Adoption_Peole_Internet,2018,
BGR,Bulgaria,Digital_Presence,2018,
BGR,Bulgaria,Ecom_Orders_Placing,2018,
BHR,Bahrain,Exports_Digital_Service,2018,6293.0
BHR,Bahrain,Imports_Digital_Service,2018,4766.0
BHS,"Bahamas, The",Exports_Digital_Service,2018,43.0
BHS,"Bahamas, The",Imports_Digital_Service,2018,642.0
BIH,Bosnia and Herzegovina,Exports_Digital_Service,2018,274.0
BIH,Bosnia and Herzegovina,Imports_Digital_Service,2018,155.0
BIH,Bosnia and Herzegovina,Adoption_Business_Computers,2018,99.52
BIH,Bosnia and Herzegovina,Adoption_People_Compzters,2018,42.32
BIH,Bosnia and Herzegovina,Adoption_Business_Internet,2018,98.81
BIH,Bosnia and Herzegovina,Ecom_Orders_Receiving,2018,21.58
BIH,Bosnia and Herzegovina,Adoption_Peole_Internet,2018,37.86
BIH,Bosnia and Herzegovina,Digital_Presence,2018,65.02
BIH,Bosnia and Herzegovina,Ecom_Orders_Placing,2018,6.72
BLR,Belarus,Exports_Digital_Service,2018,2675.0
BLR,Belarus,Imports_Digital_Service,2018,1326.0
BLR,Belarus,Adoption_Business_Computers,2018,98.14
BLR,Belarus,Infrastructure_LAN,2018,79.75
BLR,Belarus,Digital_Delivery,2018,15.0
BLR,Belarus,Adoption_People_Compzters,2018,32.87
BLR,Belarus,Adoption_Business_Internet,2018,96.96
BLR,Belarus,Infrastructure_Intranet,2018,26.61
BLR,Belarus,Ecom_Orders_Receiving,2018,41.34
BLR,Belarus,Infrastructure_Extranet,2018,13.5
BLR,Belarus,Digital_CustumerServices,2018,76.32
BLR,Belarus,Adoption_Peole_Internet,2018,23.1
BLR,Belarus,Digital_Presence,2018,67.24
BLR,Belarus,Ecom_Orders_Placing,2018,57.28
BLZ,Belize,Exports_Digital_Service,2018,70.0
BLZ,Belize,Imports_Digital_Service,2018,103.0
BMU,Bermuda,Exports_Digital_Service,2018,804.0
BMU,Bermuda,Imports_Digital_Service,2018,535.0
BOL,Bolivia,Exports_Digital_Service,2018,123.0
BOL,Bolivia,Imports_Digital_Service,2018,872.0
BOL,Bolivia,Adoption_Business_Computers,2018,
BOL,Bolivia,Infrastructure_LAN,2018,
BOL,Bolivia,Adoption_People_Compzters,2018,
BOL,Bolivia,Adoption_Business_Internet,2018,
BOL,Bolivia,Infrastructure_Intranet,2018,
BOL,Bolivia,Ecom_Orders_Receiving,2018,
BOL,Bolivia,Digital_CustumerServices,2018,
BOL,Bolivia,Adoption_Peole_Internet,2018,
BOL,Bolivia,Digital_Presence,2018,
BOL,Bolivia,Ecom_Orders_Placing,2018,
BRA,Brazil,Exports_Digital_Service,2018,17601.0
BRA,Brazil,Imports_Digital_Service,2018,35702.0
BRB,Barbados,Exports_Digital_Service,2018,67.0
BRB,Barbados,Imports_Digital_Service,2018,378.0
BRN,Brunei Darussalam,Exports_Digital_Service,2018,4.0
BRN,Brunei Darussalam,Imports_Digital_Service,2018,459.0
BRN,Brunei Darussalam,Adoption_Business_Computers,2018,
BRN,Brunei Darussalam,Adoption_Business_Internet,2018,
BRN,Brunei Darussalam,Ecom_Orders_Receiving,2018,
BRN,Brunei Darussalam,Digital_Presence,2018,
BRN,Brunei Darussalam,Ecom_Orders_Placing,2018,
BTN,Bhutan,Exports_Digital_Service,2018,6.0
BTN,Bhutan,Imports_Digital_Service,2018,35.0
BWA,Botswana,Exports_Digital_Service,2018,227.0
BWA,Botswana,Imports_Digital_Service,2018,664.0
CAF,Central African Republic,Exports_Digital_Service,2018,8.0
CAF,Central African Republic,Imports_Digital_Service,2018,47.0
CAN,Canada,Exports_Digital_Service,2018,60076.0
CAN,Canada,Imports_Digital_Service,2018,59754.0
CHE,Switzerland,Exports_Digital_Service,2018,96723.0
CHE,Switzerland,Imports_Digital_Service,2018,102921.0
CHE,Switzerland,Adoption_Business_Computers,2018,
CHE,Switzerland,Adoption_Business_Internet,2018,
CHE,Switzerland,Infrastructure_Intranet,2018,
CHE,Switzerland,Ecom_Orders_Receiving,2018,
CHE,Switzerland,Digital_Presence,2018,
CHE,Switzerland,Ecom_Orders_Placing,2018,
CHL,Chile,Exports_Digital_Service,2018,2438.0
CHL,Chile,Imports_Digital_Service,2018,8344.0
CHL,Chile,Adoption_Business_Computers,2018,89.84
CHL,Chile,Adoption_People_Compzters,2018,47.16
CHL,Chile,Adoption_Business_Internet,2018,91.38
CHL,Chile,Ecom_Orders_Receiving,2018,9.47
CHL,Chile,Digital_CustumerServices,2018,2.98
CHL,Chile,Adoption_Peole_Internet,2018,37.17
CHL,Chile,Digital_Presence,2018,45.75
CHL,Chile,Ecom_Orders_Placing,2018,7.61
CHN,China,Exports_Digital_Service,2018,129525.0
CHN,China,Imports_Digital_Service,2018,119561.0
CHN,China,Adoption_Business_Computers,2018,99.61
CHN,China,Adoption_Business_Internet,2018,99.54
CHN,China,Ecom_Orders_Receiving,2018,7.51
CHN,China,Digital_Presence,2018,47.01
CHN,China,Ecom_Orders_Placing,2018,5.25
CIV,Cote d'Ivoire,Exports_Digital_Service,2018,269.0
CIV,Cote d'Ivoire,Imports_Digital_Service,2018,854.0
CMR,Cameroon,Exports_Digital_Service,2018,697.0
CMR,Cameroon,Imports_Digital_Service,2018,769.0
COD,"Congo, Dem. Rep.",Exports_Digital_Service,2018,7.0
COD,"Congo, Dem. Rep.",Imports_Digital_Service,2018,970.0
COG,"Congo, Rep.",Exports_Digital_Service,2018,
COG,"Congo, Rep.",Imports_Digital_Service,2018,
COL,Colombia,Exports_Digital_Service,2018,1932.0
COL,Colombia,Imports_Digital_Service,2018,5845.0
COL,Colombia,Adoption_Business_Computers,2018,
COL,Colombia,Infrastructure_LAN,2018,
COL,Colombia,Digital_Delivery,2018,
COL,Colombia,Adoption_People_Compzters,2018,
COL,Colombia,Adoption_Business_Internet,2018,
COL,Colombia,Infrastructure_Intranet,2018,
COL,Colombia,Ecom_Orders_Receiving,2018,
COL,Colombia,Infrastructure_Extranet,2018,
COL,Colombia,Digital_CustumerServices,2018,
COL,Colombia,Adoption_Peole_Internet,2018,
COL,Colombia,Digital_Presence,2018,
COL,Colombia,Ecom_Orders_Placing,2018,
COM,Comoros,Exports_Digital_Service,2018,22.0
COM,Comoros,Imports_Digital_Service,2018,24.0
CPV,Cabo Verde,Exports_Digital_Service,2018,53.0
CPV,Cabo Verde,Imports_Digital_Service,2018,104.0
CRI,Costa Rica,Exports_Digital_Service,2018,4680.0
CRI,Costa Rica,Imports_Digital_Service,2018,2052.0
CUB,Cuba,Imports_Digital_Service,2018,516.0
CUW,Curacao,Exports_Digital_Service,2018,414.0
CUW,Curacao,Imports_Digital_Service,2018,378.0
CYM,Cayman Islands,Exports_Digital_Service,2018,2670.0
CYM,Cayman Islands,Imports_Digital_Service,2018,940.0
CYP,Cyprus,Exports_Digital_Service,2018,7146.0
CYP,Cyprus,Imports_Digital_Service,2018,4728.0
CYP,Cyprus,Adoption_Business_Computers,2018,
CYP,Cyprus,Infrastructure_LAN,2018,
CYP,Cyprus,Adoption_People_Compzters,2018,
CYP,Cyprus,Adoption_Business_Internet,2018,
CYP,Cyprus,Infrastructure_Intranet,2018,
CYP,Cyprus,Ecom_Orders_Receiving,2018,
CYP,Cyprus,Infrastructure_Extranet,2018,
CYP,Cyprus,Adoption_Peole_Internet,2018,
CYP,Cyprus,Digital_Presence,2018,
CYP,Cyprus,Ecom_Orders_Placing,2018,
CZE,Czechia,Exports_Digital_Service,2018,11790.0
CZE,Czechia,Imports_Digital_Service,2018,11388.0
CZE,Czechia,Adoption_Business_Computers,2018,
CZE,Czechia,Infrastructure_LAN,2018,
CZE,Czechia,Adoption_People_Compzters,2018,
CZE,Czechia,Adoption_Business_Internet,2018,
CZE,Czechia,Infrastructure_Intranet,2018,
CZE,Czechia,Ecom_Orders_Receiving,2018,
CZE,Czechia,Infrastructure_Extranet,2018,
CZE,Czechia,Adoption_Peole_Internet,2018,
CZE,Czechia,Digital_Presence,2018,
CZE,Czechia,Ecom_Orders_Placing,2018,
DEU,Germany,Exports_Digital_Service,2018,207013.0
DEU,Germany,Imports_Digital_Service,2018,180157.0
DEU,Germany,Adoption_Business_Computers,2018,
DEU,Germany,Infrastructure_LAN,2018,
DEU,Germany,Adoption_People_Compzters,2018,
DEU,Germany,Adoption_Business_Internet,2018,
DEU,Germany,Infrastructure_Intranet,2018,
DEU,Germany,Ecom_Orders_Receiving,2018,
DEU,Germany,Infrastructure_Extranet,2018,
DEU,Germany,Adoption_Peole_Internet,2018,
DEU,Germany,Digital_Presence,2018,
DEU,Germany,Ecom_Orders_Placing,2018,
DJI,Djibouti,Exports_Digital_Service,2018,105.0
DJI,Djibouti,Imports_Digital_Service,2018,37.0
DMA,Dominica,Exports_Digital_Service,2018,31.0
DMA,Dominica,Imports_Digital_Service,2018,68.0
DNK,Denmark,Exports_Digital_Service,2018,19336.0
DNK,Denmark,Imports_Digital_Service,2018,21078.0
DNK,Denmark,Adoption_Business_Computers,2018,
DNK,Denmark,Infrastructure_LAN,2018,
DNK,Denmark,Adoption_People_Compzters,2018,
DNK,Denmark,Adoption_Business_Internet,2018,
DNK,Denmark,Infrastructure_Intranet,2018,
DNK,Denmark,Ecom_Orders_Receiving,2018,
DNK,Denmark,Infrastructure_Extranet,2018,
DNK,Denmark,Adoption_Peole_Internet,2018,
DNK,Denmark,Digital_Presence,2018,
DNK,Denmark,Ecom_Orders_Placing,2018,
DOM,Dominican Republic,Exports_Digital_Service,2018,385.0
DOM,Dominican Republic,Imports_Digital_Service,2018,1698.0
DOM,Dominican Republic,Digital_Delivery,2018,
DOM,Dominican Republic,Adoption_Business_Internet,2018,
DOM,Dominican Republic,Ecom_Orders_Receiving,2018,
DOM,Dominican Republic,Digital_CustumerServices,2018,
DOM,Dominican Republic,Digital_Presence,2018,
DOM,Dominican Republic,Ecom_Orders_Placing,2018,
DZA,Algeria,Exports_Digital_Service,2018,646.0
DZA,Algeria,Imports_Digital_Service,2018,3985.0
ECU,Ecuador,Exports_Digital_Service,2018,238.0
ECU,Ecuador,Imports_Digital_Service,2018,1077.0
ECU,Ecuador,Adoption_Business_Computers,2018,97.52
ECU,Ecuador,Infrastructure_LAN,2018,83.7
ECU,Ecuador,Digital_Delivery,2018,29.96
ECU,Ecuador,Adoption_People_Compzters,2018,42.61
ECU,Ecuador,Adoption_Business_Internet,2018,99.07
ECU,Ecuador,Infrastructure_Intranet,2018,37.82
ECU,Ecuador,Ecom_Orders_Receiving,2018,26.72
ECU,Ecuador,Infrastructure_Extranet,2018,24.63
ECU,Ecuador,Digital_CustumerServices,2018,72.41
ECU,Ecuador,Adoption_Peole_Internet,2018,47.56
ECU,Ecuador,Digital_Presence,2018,65.96
ECU,Ecuador,Ecom_Orders_Placing,2018,40.08
EGY,"Egypt, Arab Rep.",Exports_Digital_Service,2018,1982.0
EGY,"Egypt, Arab Rep.",Imports_Digital_Service,2018,6656.0
EGY,"Egypt, Arab Rep.",Adoption_Business_Computers,2018,
EGY,"Egypt, Arab Rep.",Infrastructure_LAN,2018,
EGY,"Egypt, Arab Rep.",Digital_Delivery,2018,
EGY,"Egypt, Arab Rep.",Adoption_People_Compzters,2018,
EGY,"Egypt, Arab Rep.",Adoption_Business_Internet,2018,
EGY,"Egypt, Arab Rep.",Infrastructure_Intranet,2018,
EGY,"Egypt, Arab Rep.",Ecom_Orders_Receiving,2018,
EGY,"Egypt, Arab Rep.",Infrastructure_Extranet,2018,
EGY,"Egypt, Arab Rep.",Digital_CustumerServices,2018,
EGY,"Egypt, Arab Rep.",Adoption_Peole_Internet,2018,
EGY,"Egypt, Arab Rep.",Digital_Presence,2018,
EGY,"Egypt, Arab Rep.",Ecom_Orders_Placing,2018,
ESP,Spain,Exports_Digital_Service,2018,45703.0
ESP,Spain,Imports_Digital_Service,2018,41127.0
ESP,Spain,Adoption_Business_Computers,2018,
ESP,Spain,Infrastructure_LAN,2018,
ESP,Spain,Adoption_People_Compzters,2018,
ESP,Spain,Adoption_Business_Internet,2018,
ESP,Spain,Infrastructure_Intranet,2018,
ESP,Spain,Ecom_Orders_Receiving,2018,
ESP,Spain,Infrastructure_Extranet,2018,
ESP,Spain,Adoption_Peole_Internet,2018,
ESP,Spain,Digital_Presence,2018,
ESP,Spain,Ecom_Orders_Placing,2018,
EST,Estonia,Exports_Digital_Service,2018,2447.0
EST,Estonia,Imports_Digital_Service,2018,1643.0
EST,Estonia,Adoption_Business_Computers,2018,
EST,Estonia,Infrastructure_LAN,2018,
EST,Estonia,Adoption_People_Compzters,2018,
EST,Estonia,Adoption_Business_Internet,2018,
EST,Estonia,Infrastructure_Intranet,2018,
EST,Estonia,Ecom_Orders_Receiving,2018,
EST,Estonia,Infrastructure_Extranet,2018,
EST,Estonia,Adoption_Peole_Internet,2018,
EST,Estonia,Digital_Presence,2018,
EST,Estonia,Ecom_Orders_Placing,2018,
ETH,Ethiopia,Exports_Digital_Service,2018,243.0
ETH,Ethiopia,Imports_Digital_Service,2018,775.0
FIN,Finland,Exports_Digital_Service,2018,19690.0
FIN,Finland,Imports_Digital_Service,2018,18338.0
FIN,Finland,Adoption_Business_Computers,2018,
FIN,Finland,Infrastructure_LAN,2018,
FIN,Finland,Adoption_People_Compzters,2018,
FIN,Finland,Adoption_Business_Internet,2018,
FIN,Finland,Infrastructure_Intranet,2018,
FIN,Finland,Ecom_Orders_Receiving,2018,
FIN,Finland,Infrastructure_Extranet,2018,
FIN,Finland,Adoption_Peole_Internet,2018,
FIN,Finland,Digital_Presence,2018,
FIN,Finland,Ecom_Orders_Placing,2018,
FJI,Fiji,Exports_Digital_Service,2018,43.0
FJI,Fiji,Imports_Digital_Service,2018,154.0
FRA,France,Exports_Digital_Service,2018,154876.0
FRA,France,Imports_Digital_Service,2018,138926.0
FRO,Faroe Islands,Exports_Digital_Service,2018,46.0
FRO,Faroe Islands,Imports_Digital_Service,2018,121.0
FSM,"Micronesia, Fed. Sts.",Exports_Digital_Service,2018,17.0
FSM,"Micronesia, Fed. Sts.",Imports_Digital_Service,2018,8.0
GAB,Gabon,Exports_Digital_Service,2018,50.0
GAB,Gabon,Imports_Digital_Service,2018,374.0
GBR,United Kingdom,Exports_Digital_Service,2018,321979.0
GBR,United Kingdom,Imports_Digital_Service,2018,151881.0
GEO,Georgia,Exports_Digital_Service,2018,173.0
GEO,Georgia,Imports_Digital_Service,2018,346.0
GHA,Ghana,Exports_Digital_Service,2018,5627.0
GHA,Ghana,Imports_Digital_Service,2018,4067.0
GIN,Guinea,Exports_Digital_Service,2018,55.0
GIN,Guinea,Imports_Digital_Service,2018,
GMB,"Gambia, The",Exports_Digital_Service,2018,9.0
GMB,"Gambia, The",Imports_Digital_Service,2018,18.0
GNB,Guinea-Bissau,Exports_Digital_Service,2018,18.0
GNB,Guinea-Bissau,Imports_Digital_Service,2018,27.0
GNQ,Equatorial Guinea,Exports_Digital_Service,2018,57.0
GNQ,Equatorial Guinea,Imports_Digital_Service,2018,948.0
GRC,Greece,Exports_Digital_Service,2018,4321.0
GRC,Greece,Imports_Digital_Service,2018,4472.0
GRC,Greece,Adoption_Business_Computers,2018,
GRC,Greece,Infrastructure_LAN,2018,
GRC,Greece,Adoption_People_Compzters,2018,
GRC,Greece,Adoption_Business_Internet,2018,
GRC,Greece,Infrastructure_Intranet,2018,
GRC,Greece,Ecom_Orders_Receiving,2018,
GRC,Greece,Infrastructure_Extranet,2018,
GRC,Greece,Adoption_Peole_Internet,2018,
GRC,Greece,Digital_Presence,2018,
GRC,Greece,Ecom_Orders_Placing,2018,
GRD,Grenada,Exports_Digital_Service,2018,
GRD,Grenada,Imports_Digital_Service,2018,97.0
GTM,Guatemala,Exports_Digital_Service,2018,1240.0
GTM,Guatemala,Imports_Digital_Service,2018,1171.0
GUY,Guyana,Exports_Digital_Service,2018,52.0
GUY,Guyana,Imports_Digital_Service,2018,320.0
HKG,"Hong Kong SAR, China",Exports_Digital_Service,2018,42528.0
HKG,"Hong Kong SAR, China",Imports_Digital_Service,2018,22356.0
HND,Honduras,Exports_Digital_Service,2018,481.0
HND,Honduras,Imports_Digital_Service,2018,647.0
HRV,Croatia,Exports_Digital_Service,2018,2714.0
HRV,Croatia,Imports_Digital_Service,2018,2509.0
HRV,Croatia,Adoption_Business_Computers,2018,
HRV,Croatia,Infrastructure_LAN,2018,
HRV,Croatia,Adoption_People_Compzters,2018,
HRV,Croatia,Adoption_Business_Internet,2018,
HRV,Croatia,Infrastructure_Intranet,2018,
HRV,Croatia,Ecom_Orders_Receiving,2018,
HRV,Croatia,Infrastructure_Extranet,2018,
HRV,Croatia,Adoption_Peole_Internet,2018,
HRV,Croatia,Digital_Presence,2018,
HRV,Croatia,Ecom_Orders_Placing,2018,
HTI,Haiti,Exports_Digital_Service,2018,55.0
HTI,Haiti,Imports_Digital_Service,2018,168.0
HUN,Hungary,Exports_Digital_Service,2018,11934.0
HUN,Hungary,Imports_Digital_Service,2018,11036.0
HUN,Hungary,Adoption_Business_Computers,2018,
HUN,Hungary,Infrastructure_LAN,2018,
HUN,Hungary,Adoption_People_Compzters,2018,
HUN,Hungary,Adoption_Business_Internet,2018,
HUN,Hungary,Infrastructure_Intranet,2018,
HUN,Hungary,Ecom_Orders_Receiving,2018,
HUN,Hungary,Infrastructure_Extranet,2018,
HUN,Hungary,Adoption_Peole_Internet,2018,
HUN,Hungary,Digital_Presence,2018,
HUN,Hungary,Ecom_Orders_Placing,2018,
IDN,Indonesia,Exports_Digital_Service,2018,10374.0
IDN,Indonesia,Imports_Digital_Service,2018,18129.0
IDN,Indonesia,Adoption_Business_Computers,2018,
IDN,Indonesia,Infrastructure_LAN,2018,
IDN,Indonesia,Digital_Delivery,2018,
IDN,Indonesia,Adoption_People_Compzters,2018,
IDN,Indonesia,Adoption_Business_Internet,2018,
IDN,Indonesia,Infrastructure_Intranet,2018,
IDN,Indonesia,Ecom_Orders_Receiving,2018,
IDN,Indonesia,Infrastructure_Extranet,2018,
IDN,Indonesia,Digital_CustumerServices,2018,
IDN,Indonesia,Adoption_Peole_Internet,2018,
IDN,Indonesia,Digital_Presence,2018,
IDN,Indonesia,Ecom_Orders_Placing,2018,
IND,India,Exports_Digital_Service,2018,138267.0
IND,India,Imports_Digital_Service,2018,56306.0
IND,India,Adoption_Business_Computers,2018,76.44
IND,India,Infrastructure_LAN,2018,40.07
IND,India,Adoption_Business_Internet,2018,74.87
IND,India,Ecom_Orders_Receiving,2018,47.89
IND,India,Digital_Presence,2018,39.77
IND,India,Ecom_Orders_Placing,2018,49.08
IRL,Ireland,Exports_Digital_Service,2018,179457.0
IRL,Ireland,Imports_Digital_Service,2018,222823.0
IRL,Ireland,Adoption_Business_Computers,2018,
IRL,Ireland,Infrastructure_LAN,2018,
IRL,Ireland,Adoption_People_Compzters,2018,
IRL,Ireland,Adoption_Business_Internet,2018,
IRL,Ireland,Infrastructure_Intranet,2018,
IRL,Ireland,Ecom_Orders_Receiving,2018,
IRL,Ireland,Infrastructure_Extranet,2018,
IRL,Ireland,Adoption_Peole_Internet,2018,
IRL,Ireland,Digital_Presence,2018,
IRL,Ireland,Ecom_Orders_Placing,2018,
IRN,"Iran, Islamic Rep.",Exports_Digital_Service,2018,875.0
IRN,"Iran, Islamic Rep.",Imports_Digital_Service,2018,1964.0
IRQ,Iraq,Exports_Digital_Service,2018,992.0
IRQ,Iraq,Imports_Digital_Service,2018,4637.0
ISL,Iceland,Exports_Digital_Service,2018,1084.0
ISL,Iceland,Imports_Digital_Service,2018,1155.0
ISL,Iceland,Adoption_Business_Computers,2018,
ISL,Iceland,Infrastructure_LAN,2018,
ISL,Iceland,Adoption_People_Compzters,2018,
ISL,Iceland,Adoption_Business_Internet,2018,
ISL,Iceland,Infrastructure_Intranet,2018,
ISL,Iceland,Ecom_Orders_Receiving,2018,
ISL,Iceland,Infrastructure_Extranet,2018,
ISL,Iceland,Adoption_Peole_Internet,2018,
ISL,Iceland,Digital_Presence,2018,
ISL,Iceland,Ecom_Orders_Placing,2018,
ISR,Israel,Exports_Digital_Service,2018,37655.0
ISR,Israel,Imports_Digital_Service,2018,13944.0
ITA,Italy,Exports_Digital_Service,2018,49894.0
ITA,Italy,Imports_Digital_Service,2018,60515.0
ITA,Italy,Adoption_Business_Computers,2018,
ITA,Italy,Infrastructure_LAN,2018,
ITA,Italy,Adoption_People_Compzters,2018,
ITA,Italy,Adoption_Business_Internet,2018,
ITA,Italy,Infrastructure_Intranet,2018,
ITA,Italy,Ecom_Orders_Receiving,2018,
ITA,Italy,Infrastructure_Extranet,2018,
ITA,Italy,Adoption_Peole_Internet,2018,
ITA,Italy,Digital_Presence,2018,
ITA,Italy,Ecom_Orders_Placing,2018,
JAM,Jamaica,Exports_Digital_Service,2018,240.0
JAM,Jamaica,Imports_Digital_Service,2018,821.0
JOR,Jordan,Exports_Digital_Service,2018,313.0
JOR,Jordan,Imports_Digital_Service,2018,680.0
JPN,Japan,Exports_Digital_Service,2018,104858.0
JPN,Japan,Imports_Digital_Service,2018,116064.0
JPN,Japan,Adoption_Business_Internet,2018,
JPN,Japan,Infrastructure_Intranet,2018,
JPN,Japan,Ecom_Orders_Receiving,2018,
JPN,Japan,Infrastructure_Extranet,2018,
JPN,Japan,Digital_Presence,2018,
JPN,Japan,Ecom_Orders_Placing,2018,
KAZ,Kazakhstan,Exports_Digital_Service,2018,576.0
KAZ,Kazakhstan,Imports_Digital_Service,2018,6092.0
KAZ,Kazakhstan,Adoption_Business_Computers,2018,
KAZ,Kazakhstan,Infrastructure_LAN,2018,
KAZ,Kazakhstan,Digital_Delivery,2018,
KAZ,Kazakhstan,Adoption_People_Compzters,2018,
KAZ,Kazakhstan,Adoption_Business_Internet,2018,
KAZ,Kazakhstan,Infrastructure_Intranet,2018,
KAZ,Kazakhstan,Ecom_Orders_Receiving,2018,
KAZ,Kazakhstan,Infrastructure_Extranet,2018,
KAZ,Kazakhstan,Digital_CustumerServices,2018,
KAZ,Kazakhstan,Adoption_Peole_Internet,2018,
KAZ,Kazakhstan,Digital_Presence,2018,
KAZ,Kazakhstan,Ecom_Orders_Placing,2018,
KEN,Kenya,Exports_Digital_Service,2018,1554.0
KEN,Kenya,Imports_Digital_Service,2018,1150.0
KEN,Kenya,Adoption_Business_Computers,2018,
KEN,Kenya,Infrastructure_LAN,2018,
KEN,Kenya,Digital_Delivery,2018,
KEN,Kenya,Adoption_People_Compzters,2018,
KEN,Kenya,Adoption_Business_Internet,2018,
KEN,Kenya,Infrastructure_Intranet,2018,
KEN,Kenya,Ecom_Orders_Receiving,2018,
KEN,Kenya,Infrastructure_Extranet,2018,
KEN,Kenya,Digital_CustumerServices,2018,
KEN,Kenya,Adoption_Peole_Internet,2018,
KEN,Kenya,Digital_Presence,2018,
KEN,Kenya,Ecom_Orders_Placing,2018,
KGZ,Kyrgyz Republic,Exports_Digital_Service,2018,89.0
KGZ,Kyrgyz Republic,Imports_Digital_Service,2018,113.0
KHM,Cambodia,Exports_Digital_Service,2018,103.0
KHM,Cambodia,Imports_Digital_Service,2018,468.0
KIR,Kiribati,Exports_Digital_Service,2018,0.0
KIR,Kiribati,Imports_Digital_Service,2018,5.0
KNA,St. Kitts and Nevis,Exports_Digital_Service,2018,42.0
KNA,St. Kitts and Nevis,Imports_Digital_Service,2018,120.0
KOR,"Korea, Rep.",Exports_Digital_Service,2018,38827.0
KOR,"Korea, Rep.",Imports_Digital_Service,2018,49801.0
KOR,"Korea, Rep.",Adoption_Business_Computers,2018,
KOR,"Korea, Rep.",Adoption_People_Compzters,2018,
KOR,"Korea, Rep.",Adoption_Business_Internet,2018,
KOR,"Korea, Rep.",Infrastructure_Intranet,2018,
KOR,"Korea, Rep.",Ecom_Orders_Receiving,2018,
KOR,"Korea, Rep.",Adoption_Peole_Internet,2018,
KOR,"Korea, Rep.",Digital_Presence,2018,
KOR,"Korea, Rep.",Ecom_Orders_Placing,2018,
KWT,Kuwait,Exports_Digital_Service,2018,5860.0
KWT,Kuwait,Imports_Digital_Service,2018,8079.0
LAO,Lao PDR,Exports_Digital_Service,2018,31.0
LAO,Lao PDR,Imports_Digital_Service,2018,73.0
LBN,Lebanon,Exports_Digital_Service,2018,6156.0
LBN,Lebanon,Imports_Digital_Service,2018,5564.0
LBR,Liberia,Exports_Digital_Service,2018,9.0
LBR,Liberia,Imports_Digital_Service,2018,77.0
LBY,Libya,Exports_Digital_Service,2018,82.0
LBY,Libya,Imports_Digital_Service,2018,1212.0
LCA,St. Lucia,Exports_Digital_Service,2018,25.0
LCA,St. Lucia,Imports_Digital_Service,2018,175.0
LKA,Sri Lanka,Exports_Digital_Service,2018,1422.0
LKA,Sri Lanka,Imports_Digital_Service,2018,1320.0
LSO,Lesotho,Exports_Digital_Service,2018,1.0
LSO,Lesotho,Imports_Digital_Service,2018,59.0
LTU,Lithuania,Exports_Digital_Service,2018,1871.0
LTU,Lithuania,Imports_Digital_Service,2018,1571.0
LTU,Lithuania,Adoption_Business_Computers,2018,
LTU,Lithuania,Infrastructure_LAN,2018,
LTU,Lithuania,Adoption_People_Compzters,2018,
LTU,Lithuania,Adoption_Business_Internet,2018,
LTU,Lithuania,Infrastructure_Intranet,2018,
LTU,Lithuania,Ecom_Orders_Receiving,2018,
LTU,Lithuania,Infrastructure_Extranet,2018,
LTU,Lithuania,Adoption_Peole_Internet,2018,
LTU,Lithuania,Digital_Presence,2018,
LTU,Lithuania,Ecom_Orders_Placing,2018,
LUX,Luxembourg,Exports_Digital_Service,2018,96420.0
LUX,Luxembourg,Imports_Digital_Service,2018,71604.0
LUX,Luxembourg,Adoption_Business_Computers,2018,
LUX,Luxembourg,Infrastructure_LAN,2018,
LUX,Luxembourg,Adoption_Business_Internet,2018,
LUX,Luxembourg,Infrastructure_Intranet,2018,
LUX,Luxembourg,Ecom_Orders_Receiving,2018,
LUX,Luxembourg,Infrastructure_Extranet,2018,
LUX,Luxembourg,Adoption_Peole_Internet,2018,
LUX,Luxembourg,Digital_Presence,2018,
LUX,Luxembourg,Ecom_Orders_Placing,2018,
LVA,Latvia,Exports_Digital_Service,2018,2227.0
LVA,Latvia,Imports_Digital_Service,2018,1476.0
