gdp_per_capita,population
2378.72810760985,701632.0
3226.08756009169,12244159.0
3172.91046695036,12077154.0
3098.35062383781,11937360.0
2949.81955038243,11816299.0
3272.38171029956,11671386.0
3246.76434820658,11508368.0
3160.16421228968,11344587.0
3077.57057564767,11180020.0
2996.01289811344,11014705.0
2900.90241586338,10848888.0
2793.51457098675,10682608.0
2657.23884915854,10515807.0
2568.5205166368,10348929.0
2481.40700850945,10182345.0
6493.22233959649,3185073.0
6327.06293910437,3204802.0
5995.44817572385,3244907.0
5490.75367062899,3299349.0
5583.29732033466,3345533.0
5360.17443893099,3387000.0
5099.81613758953,3428682.0
4876.5347244666,3473003.0
4662.25883724069,3518541.0
4411.38102277262,3564829.0
4305.4675564178,3610859.0
4138.70218363601,3670113.0
4093.05152243746,3741798.0
3980.04128344756,3811472.0
7269.05170664457,2480244.0
7159.5860618268,2439892.0
6895.91184943107,2401441.0
6254.24806377545,2365894.0
6951.73188985979,2332083.0
6843.84612121161,2299141.0
6662.5764477869,2266747.0
6490.83463593483,2234776.0
6141.20394726616,2203273.0
6547.12253923766,2172044.0
6284.97677820877,2140682.0
5742.919242654,2108617.0
5850.07858485864,2073535.0
5584.50343260122,2033111.0
9288.02701470069,211140729.0
9032.08481566299,210306415.0
8799.22945810901,209550294.0
8435.01143254978,208660842.0
8771.44051292177,207455459.0
8722.33630317935,206107261.0
8628.25308908043,204703445.0
8577.84376650911,203218114.0
8936.19661712113,201675532.0
9338.34278278114,200085127.0
9366.73932434359,198478299.0
9167.49923929815,196876111.0
9067.99316348047,195284734.0
8792.63436120342,193701929.0
,38985.0
,38319.0
,37809.0
,37135.0
,36395.0
,34657.0
,32699.0
,33878.0
,34498.0
,32962.0
,31703.0
,30345.0
,28710.0
,27675.0
28645.9644636922,458949.0
28549.175527547,455370.0
29256.1832859253,451721.0
30015.9587299585,447404.0
29996.2405849189,442680.0
29200.1951241759,437810.0
29524.65904505,432772.0
29492.4145383772,427564.0
30625.128732694,422212.0
31148.729616258,416750.0
32381.0738305277,411202.0
33544.538880398,405557.0
33754.3639675001,399389.0
33121.3176732283,392332.0
9810.66890602451,6446596.0
9601.43271269533,6465097.0
9168.85176416607,6507301.0
8450.60388758371,6550696.0
8644.24951911477,6616726.0
8211.93640364397,6710798.0
7898.70694583532,6803468.0
7586.50414873238,6894139.0
7268.65445473873,6984225.0
6941.01854679167,7073572.0
6792.73551393835,7160005.0
6693.42776100824,7305888.0
6605.30857880385,7348328.0
6428.71747401797,7395599.0
744.165760639938,23025776.0
739.363021191451,22509038.0
745.472563435144,21995243.0
713.8421779224,21478690.0
717.021595096634,20961952.0
694.492813126351,20438288.0
669.276310328333,19894407.0
648.420480176012,19334856.0
630.124750752312,18777487.0
624.576885187665,18229461.0
616.741331164082,17695409.0
600.731343697818,17172287.0
581.603658737407,16661908.0
561.847221302489,16176498.0
253.44565118586,13689450.0
253.69164159159,13321097.0
255.917950730796,12965481.0
255.078218433565,12617036.0
261.750180238427,12255336.0
265.672394335817,11859446.0
269.47688960656,11506762.0
274.513363399011,11239451.0
280.966831311923,11047580.0
299.077479357732,10799785.0
296.816900573427,10439341.0
293.232620547249,10071028.0
290.948032142504,9717978.0
289.856950614392,9376444.0
4192.40126436212,522331.0
3997.76763250653,519741.0
3471.6553421786,516649.0
3255.93628984058,514679.0
4115.90283469406,514104.0
3853.67940035241,513415.0
3719.71306047915,512893.0
3560.1400729534,512554.0
3415.06266730931,512394.0
3383.8422809791,512326.0
3361.09387702205,512225.0
3341.7421054836,511955.0
3309.20121643898,511447.0
3194.61667734233,509784.0
2085.05748462072,17423880.0
2011.27433313199,17201724.0
1938.76436741791,16974305.0
1908.63427518336,16725474.0
2008.32094006706,16481304.0
1884.28374817086,16274522.0
1753.93530504662,16073372.0
1645.46671578126,15852803.0
1547.32010444393,15623251.0
1464.53115866927,15396772.0
1376.29557595926,15170208.0
1295.25271477893,14945085.0
1221.38839852454,14722584.0
1155.85236856699,14500726.0
1466.76885819356,28372687.0
1458.66180431693,27632771.0
1443.57600237663,26915758.0
1434.51913723409,26210558.0
1470.31785276187,25506095.0
1461.01969999317,24806383.0
1444.90682916573,24128601.0
1435.61830727839,23454161.0
1415.00009710569,22763414.0
1381.81938454907,22059893.0
1347.2130636706,21402376.0
1319.66961634054,20809529.0
1297.3064962694,20232304.0
1290.9013745759,19668066.0
45048.2842408265,40083484.0
45677.686578804,38935934.0
44639.193269037,38239864.0
42366.1285377884,38028638.0
45100.2915069262,37618495.0
44907.3436912123,37072620.0
44339.3886689254,36545075.0
43551.3425975115,36110803.0
43594.1941045394,35704498.0
43643.2356440047,35434066.0
42851.170527104,35080992.0
42320.6431330726,34713395.0
42043.6419795513,34339221.0
41164.3399119626,34005902.0
81411.6457813075,73038.0
79587.3887913705,71591.0
77285.7966767064,70108.0
75199.6450417809,68684.0
80714.5718222987,67327.0
79305.769672996,65941.0
77717.1752058822,64535.0
77031.8643873625,63100.0
76379.2095108681,61642.0
76104.6215727416,60160.0
76038.879554035,58655.0
77074.3890872511,57136.0
78233.0187551876,55606.0
79483.0972813604,54099.0
397.467795727686,5152421.0
398.915397976511,5098039.0
396.020622931961,5112100.0
398.834274122139,5026628.0
401.82582161435,4944703.0
395.020015455909,4878657.0
387.35795131742,4793511.0
376.858254120398,4713663.0
366.322853938121,4629320.0
351.561554911625,4623182.0
349.821171688973,4642419.0
553.729578314912,4610848.0
532.38295493852,4565021.0
519.141456408484,4492995.0
929.941347591119,19319064.0
934.967732795261,18455316.0
857.290294251454,17828273.0
884.730874687626,17224679.0
917.085339933556,16685223.0
898.669040353434,16156531.0
878.913785540893,15622759.0
923.494348293965,15114655.0
993.990730610869,14647621.0
993.25648925195,14188678.0
1008.54996552116,13691079.0
1016.65896756228,13210998.0
965.593242567789,12754997.0
956.724153813537,12312575.0
69822.9531432725,167691.0
67513.5800895208,167215.0
64272.111712561,166741.0
58640.735167679,166235.0
64598.9625726294,165639.0
63864.3732883742,164949.0
63397.7524683734,164319.0
62438.478592806,163883.0
61852.0735568957,163454.0
61897.0637706602,162726.0
60784.8479832989,161777.0
60866.085192313,160767.0
65010.9566350941,159706.0
64727.4333131603,158621.0
14280.3475638842,19658835.0
14283.1489501524,19553036.0
14051.4713630677,19456334.0
12679.024004022,19370624.0
13630.5935435578,19197744.0
13763.0068844795,18893191.0
13473.3458532934,18558868.0
13505.097711133,18267221.0
13433.9202987032,18047625.0
13285.9540361192,17864195.0
13182.7329619856,17687006.0
12882.834417927,17519119.0
12252.8441074615,17351816.0
11649.2897090856,17181464.0
12484.1578844175,1410710000.0
11830.5983703496,1412175000.0
11469.5707134928,1412360000.0
10573.6420059282,1411100000.0
10356.4804194995,1407745000.0
9798.6528523316,1402760000.0
9221.51403820573,1396215000.0
8679.37704460133,1387790000.0
8175.33285077393,1379860000.0
7686.57792954381,1371860000.0
7198.06876478162,1363240000.0
6723.19443752823,1354190000.0
6275.90956436258,1345035000.0
5764.86534987407,1337705000.0
6828.59753791113,52321152.0
6856.72590505374,51737944.0
6457.16921807086,51188173.0
5891.95523215403,50629997.0
6439.96359812647,49907985.0
6353.5464285392,49024465.0
6309.67745292518,48131078.0
6316.07067782542,47437512.0
6248.51490534512,46969940.0
6121.83982019825,46565429.0
5910.80592301166,46151584.0
5675.75617978305,45715810.0
5517.1011086899,45259614.0
5214.24547620131,44777319.0
1505.25419206172,850387.0
1488.85613490824,834188.0
1476.38688314725,818174.0
1465.89782581729,802163.0
1437.37135466649,786578.0
1413.98188639216,771590.0
1385.61417581045,756669.0
1338.59046548627,741741.0
1329.3704808998,726682.0
1331.21227800861,711503.0
1309.47579833416,696192.0
1227.8383415516,681630.0
1178.42049434859,668056.0
1135.3590787937,654836.0
537.507995280245,105789731.0
511.29926733563,102396968.0
484.784649973339,99148932.0
471.504423341186,95989998.0
478.632426258904,92947442.0
473.294077418165,90047644.0
462.482920889479,87083398.0
462.47214741215,83956415.0
467.9145805459,81035531.0
452.339650501681,78403242.0
427.458520350728,75789395.0
407.671076943679,73254618.0
393.616173563894,70849311.0
380.578038274352,68563038.0
1677.08549205924,6182885.0
1686.00234391385,6035104.0
1701.79060456872,5892183.0
1725.51040049963,5752791.0
1885.51080877731,5616661.0
1909.9560382117,5483118.0
2003.27121075187,5351011.0
2174.19310251224,5222536.0
2439.35189403696,5097581.0
2488.68118548992,4975880.0
2390.65754938662,4857099.0
2467.06102906839,4740450.0
2307.49384399715,4609724.0
2332.28508055953,4462290.0
14318.8389652286,5105525.0
13686.1614090906,5081765.0
13146.6927918545,5059988.0
12242.2098908608,5034320.0
12877.6501010869,4999553.0
12679.5253643093,4957818.0
12468.5654531785,4913177.0
12084.4351325708,4866998.0
11714.7105980803,4818038.0
11422.6735793246,4767119.0
11151.1437869836,4716147.0
11001.5192856643,4663934.0
10612.4694861206,4609833.0
10285.0856660482,4555962.0
2312.13337034704,31165654.0
2227.09845246984,30395002.0
2146.47635317946,29639736.0
2055.08483996432,28915449.0
2093.09994335779,28193009.0
2013.32307598499,27464173.0
1972.81431788947,26733372.0
1889.27777949938,25989405.0
1814.71855088017,25246342.0
1742.53693001178,24527395.0
1632.32712787006,23939775.0
1503.43433046682,23467078.0
1426.46463864534,22982000.0
1540.52927270246,22488065.0
17147.1660226623,3859686.0
16616.3915356348,3855641.0
15394.4707328085,3878981.0
13544.9715102628,3914206.0
14641.2298817935,3949390.0
14060.7189510749,3988775.0
13485.8816667037,4041407.0
12849.34640034,4106867.0
12285.3032582105,4151725.0
11863.8584044911,4201598.0
11839.2458156921,4233922.0
11780.5330067439,4260368.0
11995.1325319122,4280622.0
11965.4854792127,4295427.0
7433.42885399673,11019931.0
7552.33152218841,11059820.0
7379.01400369289,11122168.0
7252.31672155863,11176354.0
8124.75282059108,11202846.0
8120.43123558256,11227118.0
7927.27769340823,11247829.0
7774.0698462623,11265612.0
7727.91997207998,11275065.0
7392.48324633027,11285775.0
7307.82004410741,11298167.0
7109.24834185635,11303175.0
6902.16397571139,11301571.0
6716.49048497058,11297409.0
17363.1343697039,155800.0
17307.719460018,149996.0
15787.3376825672,152369.0
14901.2436825212,154947.0
17980.5299262806,157441.0
18355.1767135889,159336.0
18651.4798142441,160175.0
18953.0537415003,159664.0
19361.8130008678,157980.0
19529.5286704975,155909.0
19921.4770634064,153822.0
20277.5111916571,152088.0
20518.0986087103,150831.0
20706.4374577658,148703.0
32340.841796875,1344976.0
31967.541015625,1331370.0
30228.03515625,1317309.0
27391.591796875,1302247.0
28625.779296875,1286671.0
27406.4765625,1270737.0
26105.5859375,1254275.0
24916.6328125,1237112.0
23487.228515625,1219502.0
22581.828125,1201801.0
22738.490234375,1183895.0
24285.49609375,1165397.0
25538.78125,1146493.0
26090.048828125,1127816.0
20251.7485519779,10864042.0
20627.348651011,10672118.0
20373.8783043424,10505772.0
19233.1469549829,10697858.0
20360.0599221814,10671870.0
19736.6295261285,10629928.0
19257.6930680911,10594438.0
18359.0978103904,10566332.0
17931.5987670768,10546059.0
17118.0425571578,10525347.0
16759.7808635642,10514272.0
16772.3539223328,10510785.0
16926.2846674435,10496088.0
16665.9317825137,10474410.0
61295.9818625045,5946952.0
60248.671222365,5903037.0
59803.9202218941,5856733.0
55934.5555945523,5831404.0
57114.6227336347,5814422.0
56355.0733084714,5793636.0
55601.0145717787,5764980.0
54300.2039621991,5728010.0
53094.0133607574,5683483.0
52368.3625969272,5643475.0
51970.3909324806,5614932.0
51470.689845427,5591572.0
51667.5313210425,5570572.0
51209.4492757775,5547683.0
3134.30076618172,1152944.0
2959.78673011268,1137096.0
2854.15987035097,1121248.0
2773.40661780097,1105188.0
2781.94350113484,1088709.0
2677.1650334451,1071882.0
2596.45134698268,1054841.0
2502.85181449431,1037653.0
2376.12554719873,1020313.0
2253.14082249768,1002717.0
2140.13769442336,984824.0
,966747.0
,948558.0
,930251.0
8946.98822588042,66510.0
8590.92209069816,66826.0
7738.31730070386,67202.0
7302.94454951254,67573.0
8624.51695993537,67880.0
8261.16492553236,68174.0
7985.6341102129,68496.0
8499.52291903149,69606.0
8282.59874702141,70410.0
8576.26367623609,70373.0
8459.6586988024,69715.0
8532.34388117289,69118.0
8553.8384670104,69053.0
8574.27308682238,68859.0
8809.96335385949,11331265.0
8698.13592094395,11230734.0
8344.90510312395,11123476.0
7395.8734262396,11008300.0
8117.04639185786,10894043.0
7818.70593240469,10782053.0
7379.39978067137,10666843.0
7177.75376475488,10551430.0
6800.95309395474,10434829.0
6430.27811051339,10315528.0
6075.03399972737,10193833.0
5860.29893321013,10070411.0
5773.57403459156,9945621.0
5666.45633430206,9820175.0
6174.81822806637,17980083.0
6107.49495006543,17823897.0
5815.09477390949,17682454.0
5355.68934196443,17546065.0
5971.38938386723,17340021.0
6063.0956178776,17049547.0
6104.27253521751,16759519.0
5849.13587933672,16505139.0
5976.1596805651,16266225.0
6055.04172761485,16035124.0
5893.32172683036,15807128.0
5579.85624282158,15572194.0
5359.45724615639,15326227.0
5022.20374387205,15076695.0
4111.3118478995,114535772.0
4029.78295457978,112618250.0
3837.31992324447,110957008.0
3770.86947867421,109315124.0
3701.2446345188,107553158.0
3568.63966286161,105682094.0
3452.90961245539,103696057.0
3381.22246306207,101644589.0
3306.98159414141,99597342.0
3235.66246235257,97528654.0
3216.3783902629,95333553.0
3220.99194203067,93161001.0
3222.37650111856,91093059.0
3233.84521246786,89196072.0
4489.17787712717,6309624.0
4355.96083888359,6280319.0
4247.54750394978,6255782.0
3808.53195436409,6234673.0
4143.11437097867,6222318.0
4046.16291720583,6219807.0
3954.84014277572,6213533.0
3875.84691357954,6200800.0
3790.34089108162,6183676.0
3713.94992016222,6162955.0
3665.1547327058,6138839.0
3601.44222914588,6113975.0
3514.069144355,6090127.0
3398.49346060363,6068249.0
5118.21986148331,1847549.0
5524.24312418579,1803545.0
5487.92479201992,1758786.0
5575.26241511492,1716468.0
6018.12066321865,1670177.0
6578.90039765711,1616422.0
7259.10936454803,1562396.0
7971.83401904573,1508186.0
9068.91003238645,1453923.0
10363.4872473549,1399828.0
10731.6455729191,1346218.0
11650.7196270884,1293483.0
11203.9073679091,1241835.0
10984.3243932426,1189085.0
,3470390.0
,3409447.0
,3350183.0
,3291271.0
,3240194.0
,3192760.0
,3150347.0
,3124698.0
,3105546.0
,3095173.0
,3074360.0
,3036988.0
751.374899794668,2998485.0
703.877374381654,2945186.0
20123.4227027316,1370286.0
21080.6531409009,1348840.0
21351.3954794853,1330932.0
19946.945696898,1329522.0
20579.8756732376,1326898.0
19914.3454922878,1321977.0
19270.8141210511,1317384.0
18264.9873304279,1315790.0
17722.1557669523,1315407.0
17413.6867560212,1314545.0
16809.5326683781,1317997.0
16460.6843479001,1322696.0
15820.922342204,1327439.0
14657.939813612,1331475.0
3771.33819773849,1230506.0
3680.42326804666,1218917.0
3676.8490229898,1206593.0
3596.06416104047,1192729.0
3742.38415901165,1179874.0
3560.81449068718,1168929.0
3584.61802626857,1158195.0
3559.85099149342,1149507.0
3420.75357067279,1142813.0
3371.35427308353,1136299.0
3342.18695835877,1129990.0
3235.47890805132,1123863.0
3086.37215510448,1117833.0
3035.32777964884,1111650.0
876.168528913325,128691692.0
843.648005300445,125384287.0
822.305881122416,122138588.0
799.47559527955,118917671.0
774.512169656681,115737383.0
734.227726647201,112664152.0
706.164227383539,109666481.0
662.32729587522,106718162.0
621.845673808133,103867135.0
578.632922927814,101115610.0
539.072451759432,98438751.0
500.91935528473,95798767.0
474.159034335212,93149970.0
438.78661648794,90538514.0
58711.4748690929,54439.0
57829.4905587025,53927.0
56495.2991897127,53305.0
54299.5934165413,52567.0
56028.4173545459,51793.0
54433.5931539501,50996.0
53831.0294952424,50180.0
52757.3960429144,49464.0
52635.0375463609,48901.0
52644.7898999399,48428.0
50120.7530887167,48246.0
47303.8655939098,48291.0
43946.251738291,48543.0
42333.5215714088,48657.0
5736.82886448243,924145.0
5362.78680848613,919422.0
4489.96060809938,916711.0
4729.3813108251,914963.0
5701.10435269429,914899.0
5720.21447177107,917180.0
5500.67840152348,918759.0
5218.85823412744,919166.0
5097.53106864695,918578.0
4883.24300436249,917585.0
4630.35126544716,916352.0
4427.97844455036,914918.0
4375.58085420338,912989.0
4272.35915090198,910419.0
45353.4530466713,5583911.0
46016.1492103929,5556106.0
45792.0454180872,5541017.0
44690.9801103074,5529543.0
45898.5708448954,5521606.0
45337.2409550575,5515525.0
44862.220404205,5508214.0
43529.6761616969,5495303.0
42560.3456767103,5479531.0
42502.4880199858,5461512.0
42883.6384986417,5438972.0
43507.9345371578,5413971.0
44391.4535667984,5388272.0
43556.5385834368,5363352.0
39117.4845032233,68287487.0
38881.2230613595,68065015.0
38030.8571685178,67842811.0
35709.2045925926,67601110.0
38705.2072940618,67382061.0
38062.4435961412,67158348.0
37580.5979329356,66918020.0
36920.5342846914,66724104.0
36702.4323733379,66548272.0
36444.3949089146,66312067.0
36256.086680981,65997932.0
36161.2918253465,65657659.0
36269.9561530888,65340830.0
35578.1968010183,65026211.0
21592.7969445558,281118.0
21019.8374847547,280378.0
20163.2925023796,279792.0
19790.8686331117,279209.0
21305.5211608622,279034.0
20687.4899594195,279815.0
20287.7685831663,280087.0
19516.0718353276,279178.0
19166.9594761931,277866.0
18928.1858620128,276387.0
18930.1268887012,274728.0
18968.4422157904,273084.0
19241.6437951625,271727.0
19913.0252687915,270580.0
6541.69710787282,2484789.0
6527.48207901861,2430747.0
6479.0490069252,2376722.0
6534.27966529444,2322539.0
6817.56879468764,2267706.0
6724.5961429108,2212318.0
6840.05959347802,2156900.0
6991.3251446736,2100306.0
7047.12654634355,2040989.0
6998.60545439576,1978399.0
6938.25753862236,1913059.0
6803.22668079211,1846889.0
6699.23394606512,1781985.0
6481.49612073562,1719879.0
727.838723407125,2697845.0
710.686979384658,2636470.0
689.49323955737,2576010.0
670.758642891251,2515733.0
682.797642940426,2456844.0
658.127833258563,2399632.0
628.777299272925,2342189.0
615.193365494386,2283769.0
619.536364296461,2224529.0
611.879472952196,2164528.0
638.522368532214,2103820.0
639.139881889048,2043094.0
625.464360270983,1983784.0
701.014524591061,1926630.0
6180.6206023429,3715483.0
5736.30449578597,3712502.0
5175.19865185825,3708610.0
4659.60925318234,3722716.0
4975.81148194814,3720161.0
4713.65354845303,3726549.0
4442.50744127374,3728004.0
4225.09154904806,3727505.0
4086.6223465965,3725276.0
3960.35080091901,3719414.0
3806.50600649051,3717668.0
3609.780798626,3728874.0
3362.1030031968,3756441.0
3090.06513662318,3786695.0
44008.131158562,83901923.0
44180.4298386858,83797985.0
43898.7713207389,83196078.0
42362.6472083477,83160871.0
44207.6320584483,83092962.0
43874.0130996238,82905782.0
43520.1864273682,82657002.0
42528.0637054999,82348669.0
41911.0109851054,81686611.0
41588.0763814971,80982500.0
40875.0262868442,80645605.0
40829.0348938423,80425823.0
40712.6577301892,80274983.0
38517.4397880176,81776930.0
2091.8133564595,33787914.0
2067.20895910766,33149152.0
2030.04866500967,32518665.0
1970.19411460398,31887809.0
1999.55372220211,31258945.0
1915.4532323781,30637585.0
1841.44636153249,30008354.0
1740.81101902928,29356742.0
1722.77282833606,28696068.0
1726.36930134647,28041592.0
1718.59704769958,27386193.0
1640.54072088003,26734268.0
1537.81834019283,26095088.0
1381.2279503506,25474995.0
,38471.0
,37609.0
,36858.0
,36173.0
,35494.0
,34854.0
,34245.0
,33658.0
,33193.0
,32813.0
,32407.0
,32029.0
,31660.0
,31248.0
21139.1917042145,10405588.0
20595.4952639016,10436882.0
19232.9683327114,10569207.0
17486.951333323,10698599.0
19216.6759579785,10721582.0
18769.0389621976,10732882.0
18352.0884461258,10754679.0
18049.928997892,10775971.0
17980.7298238137,10820883.0
17903.5252440012,10892413.0
17644.8766635021,10965211.0
17924.6620496886,11045011.0
19448.255802525,11104899.0
21547.724178239,11121341.0
49929.7755428605,56865.0
49679.3365414895,56661.0
48709.9339758895,56653.0
48169.9406957389,56367.0
48170.7896955512,56225.0
47012.9860350276,56023.0
46597.9452470348,56172.0
46561.7831434013,56186.0
44536.3549705377,56114.0
45545.1429414917,56295.0
43338.3839246907,56483.0
43655.7004664255,56810.0
42994.8790874739,56890.0
43481.5161087805,56534.0
9832.25221076638,117081.0
9406.19337643226,116913.0
8781.46248494156,116688.0
8413.28335500372,116341.0
9785.56040240592,115981.0
9744.16919577204,115691.0
9357.40728883583,115438.0
8983.68397337899,115130.0
8694.12438005692,114676.0
8206.62862112333,114132.0
7688.75297701343,113487.0
7559.5628483956,112775.0
7695.37616017287,112079.0
7670.71165827663,111586.0
,166506.0
34627.9862781837,165180.0
33239.4846327875,163730.0
32884.8852646787,162158.0
36830.1264410973,161808.0
35731.2203743081,162679.0
35850.9025520506,163490.0
35373.8483143417,164233.0
35165.7014644795,164905.0
34755.2691107298,165486.0
34044.3190415455,165966.0
33404.9317636913,166331.0
32665.3787483379,166543.0
32644.1484056205,166522.0
4470.70711139938,18124838.0
4385.14877653813,17847877.0
4268.62845750072,17598650.0
4005.83899362197,17357325.0
4139.12192015295,17103803.0
4040.21201847257,16845685.0
3972.74046241476,16567357.0
3924.77883374916,16268760.0
3893.50522093509,15971743.0
3809.61576952923,15681725.0
3717.30452279907,15387337.0
3655.57305351208,15089647.0
3621.37399426819,14792126.0
3546.62571493701,14500112.0
1016.88094800324,14405468.0
987.502501465337,14055137.0
973.646890096159,13710513.0
945.570903389665,13371183.0
926.42221954853,13034346.0
899.907328045175,12704774.0
867.907502577607,12385659.0
807.236421043888,12073030.0
747.356966759448,11767070.0
738.272274481308,11472924.0
729.833143236326,11191873.0
719.505916794546,10921581.0
696.199991395571,10656810.0
675.736917327708,10396086.0
766.829225369396,2153339.0
750.731145294061,2105529.0
727.143395595501,2058841.0
706.600783420096,2013255.0
707.896202374227,1967696.0
686.456819839526,1922168.0
677.466131311367,1877072.0
663.242608032005,1831893.0
645.066837207039,1786457.0
623.610159103365,1741122.0
634.095456089352,1695973.0
630.66862302825,1651417.0
658.953470528116,1608076.0
625.904027290582,1566347.0
23101.3538282741,826353.0
17365.3336428642,821637.0
10711.9973374148,815482.0
9010.61000469878,807481.0
6278.63054079553,807665.0
6080.90612132746,791556.0
5997.18271426826,768479.0
5818.61682204646,763548.0
5640.41560569466,758781.0
5635.71704117947,754229.0
5573.3421790463,750021.0
5403.79899428921,746288.0
5133.89539813637,746153.0
4860.09110980566,749256.0
1219.11871645847,11637398.0
1256.72143592448,11503606.0
1292.71954963551,11374586.0
1331.69778506932,11243848.0
1394.42114071112,11105163.0
1437.35251928349,10962362.0
1432.67228609541,10817754.0
1416.74881879698,10671457.0
1411.12684746796,10523242.0
1411.76834802154,10373235.0
1392.38204736859,10222362.0
1354.88546124499,10069771.0
1369.16921255852,9914904.0
1317.58389339746,9803294.0
2527.27366333188,10644851.0
2482.22384904714,10463872.0
2423.76634916911,10289877.0
2189.43168668222,10119640.0
2447.61649282181,9943633.0
2430.13503657762,9765210.0
2383.37398439714,9588137.0
2315.72983058198,9412380.0
2271.20265980349,9237305.0
2229.24772232218,9063122.0
2205.40126728067,8889278.0
2188.39378817891,8715076.0
2144.56265540491,8540583.0
2108.47314459603,8365878.0
43546.7126755046,7536100.0
43281.7214533226,7346100.0
44530.9483473055,7413100.0
41451.3262581172,7481000.0
44195.2969768982,7507900.0
45280.5051888948,7452600.0
44380.8145772171,7393200.0
43087.5489578666,7336600.0
42432.1619740441,7291300.0
41796.8665669247,7229500.0
40959.9781577833,7178900.0
39887.8335718295,7150100.0
39656.3437262937,7071600.0
38090.0349982822,7024200.0
16389.3914509189,9592186.0
16506.4721041768,9605074.0
15787.9535427563,9630932.0
14664.2971195385,9670419.0
15290.8085466331,9694824.0
14533.7783144312,9706964.0
13734.2442804335,9726756.0
13145.6559885563,9759755.0
12782.9412577973,9797755.0
12287.3779441033,9833038.0
11729.5720798501,9872734.0
11440.7622718825,9920362.0
11536.3578996772,9971727.0
11287.3686666108,10000023.0
59307.182202664,393349.0
57804.7610694483,382003.0
54392.3831477619,372520.0
52641.7234922236,366463.0
57493.4195273629,360563.0
57697.8044156909,352721.0
56501.4576670531,343400.0
55513.6423111384,335439.0
52951.6815110898,330815.0
51233.2440371844,327386.0
50946.816244297,323764.0
49191.5744141001,320716.0
48933.5456639925,319014.0
48193.7014101286,318041.0
2270.9051808027,1438069596.0
2098.2112447615,1425423212.0
1965.30943437506,1414203896.0
1806.50110583878,1402617695.0
1936.03067741067,1389030312.0
1883.35772705062,1374659064.0
1788.69770318446,1359657400.0
1694.46534973825,1343944296.0
1583.99815907985,1328024498.0
1484.31640682913,1312277191.0
1399.4537980287,1295829511.0
1333.09626557668,1278674502.0
1281.61054354933,1261224954.0
1235.15939133951,1243481564.0
4192.65167890692,281190067.0
4024.91225288391,278830529.0
3850.68877253903,276758053.0
3739.44906563161,274814866.0
3850.90321738979,272489381.0
3701.32155461912,269951846.0
3553.51999262321,267346658.0
3416.81005170972,264627418.0
3288.22269725538,261799249.0
3170.72103011429,258877399.0
3055.24246006469,255852467.0
2930.518445323,252698525.0
2799.62468790318,249470032.0
2670.8129098953,246305322.0
5667.52646126961,90608707.0
5460.69457075433,89524246.0
5325.54680453553,88455488.0
5127.95975696418,87723443.0
5000.98599002449,87051648.0
5215.34606957702,86117998.0
5381.18709991831,85026754.0
5312.61724954192,83812228.0
4952.73355532178,82619362.0
5093.20319702186,81502045.0
4916.97291948474,80414686.0
5058.64637811833,79370580.0
5321.75870744451,78383598.0
5249.06133359393,77420842.0
4337.08705324182,45074049.0
4412.99733146512,44070551.0
4182.5006404573,43071211.0
4213.99843766061,42116605.0
4898.14897652265,41192171.0
4749.00921836896,40265624.0
4736.32710809857,39337353.0
4932.9272911439,38469627.0
4440.14189252367,37560535.0
4446.97343234862,36550059.0
4504.82687537354,35281989.0
4387.90469058707,33654842.0
4030.01686860986,32161424.0
3881.94327045302,31045366.0
91647.7687003945,5307600.0
98776.1598658208,5212836.0
92757.2299985155,5110585.0
80908.7924330406,5039747.0
76464.5428903812,4976456.0
73960.9612252979,4898022.0
69777.9773596176,4827445.0
64267.5727331783,4762722.0
64311.8234684057,4701957.0
52098.1049907962,4657740.0
47999.1238187925,4623816.0
47217.44319652,4599533.0
47607.8853496781,4580084.0
47040.3543944159,4560155.0
,84165.0
86103.3379308107,84132.0
89873.5420093569,84106.0
86595.0676099275,84064.0
95110.1385990737,83957.0
95040.4061748938,83805.0
93200.3108083857,83609.0
90783.7647245394,83466.0
84753.5187422732,83593.0
84778.5806639347,83892.0
80383.8273088527,84141.0
77009.2978612012,84335.0
71727.5055082703,84382.0
70747.8417587183,83873.0
42011.6213954855,9849000.0
42516.3888090274,9557500.0
40804.9689802536,9371400.0
37935.5432717179,9215100.0
39407.2016076709,9054000.0
38729.6426036983,8882800.0
37963.0491190696,8713300.0
37093.7879065422,8546000.0
36213.1041481958,8380100.0
36129.3146105805,8215700.0
35489.5086561247,8059500.0
34738.6587001,7910500.0
34540.6749784398,7765800.0
33344.7213294093,7623600.0
34146.0232257736,58993475.0
33891.8866526216,59013667.0
32267.7091050201,59133173.0
29469.7989238626,59438851.0
32180.4341017428,59729081.0
31819.3971830067,60148658.0
31635.52277108,60002252.0
31077.6792675211,60115223.0
30639.8829751432,60229605.0
30325.0287793923,60320707.0
30330.0221599668,60311613.0
30953.4147447427,60191247.0
32039.5032494316,60026841.0
31928.5543621096,59819407.0
5349.71177670235,2839786.0
5215.08605772144,2839144.0
4958.84580039288,2837682.0
4752.33340904481,2830739.0
5289.65490884076,2823271.0
5248.77400708373,2820097.0
5159.34335938187,2815764.0
5119.03970443981,2809915.0
5062.8955502426,2802534.0
5032.44261647028,2793749.0
5016.03133158485,2783687.0
5010.45966015885,2772430.0
5063.19378701103,2760494.0
4998.66716716921,2748568.0
