FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,BEN,Benin,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,53.0,66.0,108.0,102.0,93.0,49.0,43.0,22.0,130.0,89.0,53.0,41.0,40.0,
A,Annual,BEN,Benin,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,112.0,101.0,122.0,214.0,174.0,133.0,152.0,111.0,218.0,208.0,217.0,213.0,189.0,
A,Annual,BFA,Burkina Faso,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,76.0,198.0,202.0,173.0,137.0,122.0,135.0,158.0,181.0,175.0,177.0,187.0,165.0,
A,Annual,BFA,Burkina Faso,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,280.0,458.0,456.0,459.0,433.0,391.0,414.0,464.0,505.0,488.0,489.0,534.0,470.0,
A,Annual,BGD,Bangladesh,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,808.0,922.0,762.0,773.0,925.0,961.0,1199.0,1214.0,1571.0,1608.0,1443.0,1740.0,2121.0,2043.0
A,Annual,BGD,Bangladesh,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,351.0,343.0,566.0,784.0,1269.0,902.0,1423.0,1536.0,2243.0,1980.0,1286.0,1580.0,1661.0,1771.0
A,Annual,BGR,Bulgaria,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,1246.0,1651.0,1798.0,1810.0,2379.0,2748.0,2905.0,2825.0,3477.0,4218.0,4373.0,5680.0,6497.0,7667.0
A,Annual,BGR,Bulgaria,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,1330.0,1314.0,1444.0,1331.0,1827.0,2043.0,1864.0,1777.0,2330.0,2390.0,2304.0,2701.0,2998.0,3453.0
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,89.6,90.27,90.71,91.71,93.73,93.03,93.73,,,,,,,
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,53.89,,,,,,,,,,,,,
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,24.12,25.82,26.65,27.83,28.39,29.15,29.7,,,,,,,
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,85.11,86.92,87.43,89.11,91.45,91.32,91.28,,,,,,,
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,43.22,,,,,,,,,,,,,
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,3.79,5.81,6.84,7.14,8.68,8.74,8.61,,,,,,,
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,13.86,,,,,,,,,,,,,
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,93.38,94.59,93.86,95.23,96.47,96.5,96.52,,,,,,,
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,37.31,44.51,42.65,46.61,49.15,48.15,50.72,,,,,,,
A,Annual,BGR,Bulgaria,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,7.22,10.14,6.43,6.05,10.8,12.97,10.73,,,,,,,
A,Annual,BHR,Bahrain,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,1745.0,1027.0,6298.0,6320.0,6369.0,6315.0,6521.0,5452.0,6293.0,6320.0,6172.0,6325.0,6835.0,6870.0
A,Annual,BHR,Bahrain,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,604.0,349.0,3968.0,4743.0,4745.0,4453.0,4544.0,4477.0,4766.0,5207.0,5330.0,6529.0,6756.0,7293.0
A,Annual,BHS,"Bahamas, The",UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,36.0,28.0,34.0,35.0,39.0,33.0,33.0,24.0,43.0,217.0,217.0,242.0,229.0,233.0
A,Annual,BHS,"Bahamas, The",UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,498.0,460.0,505.0,428.0,404.0,440.0,605.0,575.0,642.0,647.0,640.0,795.0,834.0,945.0
A,Annual,BIH,Bosnia and Herzegovina,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,156.0,158.0,158.0,159.0,156.0,170.0,196.0,215.0,274.0,298.0,377.0,473.0,471.0,518.0
A,Annual,BIH,Bosnia and Herzegovina,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,120.0,118.0,127.0,144.0,148.0,133.0,145.0,151.0,155.0,165.0,180.0,185.0,190.0,222.0
A,Annual,BIH,Bosnia and Herzegovina,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,,99.52,99.62,,,,
A,Annual,BIH,Bosnia and Herzegovina,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,,42.32,42.01,,,,
A,Annual,BIH,Bosnia and Herzegovina,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,,98.81,98.98,99.63,,,
A,Annual,BIH,Bosnia and Herzegovina,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,,21.58,20.92,19.15,,,
A,Annual,BIH,Bosnia and Herzegovina,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,,37.86,37.86,37.93,,,
A,Annual,BIH,Bosnia and Herzegovina,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,,65.02,62.73,62.71,,,
A,Annual,BIH,Bosnia and Herzegovina,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,,6.72,,,,,
A,Annual,BLR,Belarus,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,832.0,918.0,1105.0,1384.0,1621.0,1600.0,1723.0,2160.0,2675.0,3561.0,3921.0,4584.0,3849.0,3512.0
A,Annual,BLR,Belarus,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,683.0,783.0,983.0,1167.0,1274.0,1024.0,1133.0,1159.0,1326.0,1620.0,1620.0,1865.0,1334.0,1441.0
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,98.64,97.97,,98.14,,99.74,,99.9,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,81.18,81.99,,79.75,,78.28,,79.4,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B12_IDEL,Proportion of businesses using the Internet for delivering products online,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,15.61,15.93,,15.0,,18.57,,17.97,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,26.6,29.73,,32.87,,36.52,,37.92,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,97.27,97.41,,96.96,,98.71,,98.84,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,22.57,23.54,,26.61,,27.56,,32.09,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,41.63,42.91,,41.34,,44.25,,43.53,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,8.14,9.25,,13.5,,14.67,,16.41,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B12_ICUST,Proportion of businesses using the Internet for providing customer services,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,71.01,74.66,,76.32,,78.57,,76.74,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,15.48,19.19,,23.1,,26.9,,28.92,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,62.23,62.13,,67.24,,70.36,,71.58,
A,Annual,BLR,Belarus,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,56.42,59.2,,57.28,,59.85,,59.25,
A,Annual,BLZ,Belize,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,38.0,39.0,48.0,41.0,51.0,55.0,71.0,67.0,70.0,82.0,93.0,160.0,185.0,169.0
A,Annual,BLZ,Belize,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,55.0,56.0,66.0,77.0,74.0,80.0,74.0,99.0,103.0,96.0,65.0,115.0,86.0,108.0
A,Annual,BMU,Bermuda,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,799.0,820.0,798.0,776.0,734.0,699.0,693.0,708.0,804.0,777.0,761.0,815.0,839.0,863.0
A,Annual,BMU,Bermuda,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,375.0,382.0,408.0,391.0,446.0,371.0,428.0,414.0,535.0,498.0,425.0,429.0,471.0,511.0
A,Annual,BOL,Bolivia,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,145.0,170.0,221.0,245.0,127.0,118.0,120.0,120.0,123.0,98.0,70.0,64.0,63.0,76.0
A,Annual,BOL,Bolivia,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,362.0,585.0,675.0,869.0,778.0,847.0,717.0,822.0,872.0,833.0,687.0,596.0,756.0,721.0
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,100.0,,,,49.53,,,,,,,
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,43.08,,,,,,,,,,,
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,22.83,,,,,,,,,,,
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,97.02,,,,45.92,,,,,,,
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,35.03,,,,6.01,,,,,,,
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,74.08,,,,15.67,,,,,,,
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B12_ICUST,Proportion of businesses using the Internet for providing customer services,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,36.08,,,,12.13,,,,,,,
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,17.0,,,,,,,,,,,
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,67.08,,,,9.8,,,,,,,
A,Annual,BOL,Bolivia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,74.08,,,,,,,,,,,
A,Annual,BRA,Brazil,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,12702.0,14886.0,16236.0,16096.0,19035.0,16900.0,16748.0,17209.0,17601.0,18037.0,15945.0,19116.0,23513.0,25731.0
A,Annual,BRA,Brazil,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,28894.0,35323.0,39248.0,39780.0,43965.0,40594.0,37259.0,36688.0,35702.0,34246.0,34284.0,29876.0,35687.0,47156.0
A,Annual,BRB,Barbados,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,127.0,148.0,149.0,197.0,191.0,186.0,119.0,169.0,67.0,88.0,80.0,,,
A,Annual,BRB,Barbados,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,340.0,313.0,348.0,509.0,476.0,495.0,496.0,479.0,378.0,405.0,198.0,,,
A,Annual,BRN,Brunei Darussalam,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,,,,,18.0,6.0,8.0,4.0,4.0,5.0,11.0,12.0,15.0,39.0
A,Annual,BRN,Brunei Darussalam,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,,,,,153.0,174.0,191.0,143.0,459.0,521.0,593.0,465.0,456.0,617.0
A,Annual,BRN,Brunei Darussalam,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,46.98,,,,,,,,
A,Annual,BRN,Brunei Darussalam,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,38.13,,,,,39.73,,,,,,,,
A,Annual,BRN,Brunei Darussalam,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,13.95,,,,,,,,
A,Annual,BRN,Brunei Darussalam,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,11.18,,,,,12.29,,,,,,,,
A,Annual,BRN,Brunei Darussalam,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,18.66,,,,,,,,
A,Annual,BTN,Bhutan,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,3.0,3.0,3.0,5.0,3.0,3.0,6.0,7.0,6.0,9.0,11.0,14.0,16.0,18.0
A,Annual,BTN,Bhutan,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,16.0,22.0,25.0,20.0,36.0,32.0,30.0,26.0,35.0,40.0,30.0,22.0,30.0,37.0
A,Annual,BWA,Botswana,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,115.0,196.0,94.0,171.0,217.0,164.0,163.0,218.0,227.0,163.0,204.0,205.0,208.0,231.0
A,Annual,BWA,Botswana,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,380.0,353.0,241.0,294.0,541.0,493.0,457.0,597.0,664.0,650.0,911.0,788.0,659.0,687.0
A,Annual,CAF,Central African Republic,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,3.0,3.0,3.0,4.0,5.0,8.0,7.0,6.0,8.0,,2.0,3.0,,
A,Annual,CAF,Central African Republic,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,37.0,36.0,39.0,31.0,45.0,38.0,46.0,41.0,47.0,66.0,65.0,75.0,,
A,Annual,CAN,Canada,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,44406.0,50119.0,52825.0,54074.0,53382.0,48331.0,48823.0,52253.0,60076.0,66568.0,71333.0,80493.0,81293.0,83157.0
A,Annual,CAN,Canada,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,43702.0,46462.0,49316.0,50342.0,50186.0,46974.0,48397.0,52019.0,59754.0,63530.0,73282.0,82616.0,85139.0,85151.0
